novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
Song of Solomon (1977),Mary,351884,351888,character_reference,0.85,Mary,"le to say so to her friends. In the world Michael-Mary Graham inhabited, her mild liberalism, a residue"
Song of Solomon (1977),Mary,352722,352726,character_reference,0.85,Mary,er that the amount of neatly folded bills Michael-Mary handed her each Saturday at 191 noon was within t
Song of Solomon (1977),John,353603,353607,thematic_reference,0.9,John,"led in, a plant, or even the Christmas wreath St. John's third-grade class presented to her in gratitude"
Song of Solomon (1977),Mary,354052,354056,character_reference,0.85,Mary,"marketplace and courted it. Of this group Michael-Mary Graham was the queen, for her poetry had been pub"
Song of Solomon (1977),John,354650,354654,thematic_reference,0.9,John,"was performed by the Choral Speech Society of St. John's High School. None of that, however, had mitigat"
Song of Solomon (1977),Mary,355062,355066,character_reference,0.85,Mary,"e ten minutes early for the interview and Michael-Mary, who adhered to her schedule to the minute, was f"
Song of Solomon (1977),Mary,355417,355421,character_reference,0.85,Mary,"g. But when she learned the woman's name, Michael-Mary was so charmed by the sound of ""Corinthians Dead,"
Song of Solomon (1977),Mary,355673,355677,character_reference,0.85,Mary,"maid, and by the sixth month of her stay, Michael-Mary suggested that she learn how to type. So Corinthi"
Song of Solomon (1977),Mary,356935,356939,character_reference,0.85,Mary,"cord. Standing at the stove, waiting for Michael-Mary's milk to skim, she opened the envelope and withd"
Song of Solomon (1977),hope,358323,358327,thematic_reference,0.8,Hope,"got off, he leaned over to her and said, ""I truly hope you didn't mind."" She looked up, gave him a small"
Song of Solomon (1977),lot,359732,359735,character_reference,0.7,Lot,never set foot in her house. And she hated him a lot for the shame she felt. Hated him sometimes right
Song of Solomon (1977),lot,360998,361001,character_reference,0.7,Lot,upon row of automobiles in the hot drive-in movie lot. 195 Porter traced her cheek line with his knuckl
Song of Solomon (1977),Mary,362305,362309,character_reference,0.85,Mary,"and now to caress her temples and say in Michael-Mary's read- ing voice, “I don't know,"" embarrassed he"
Song of Solomon (1977),Mary,363588,363592,character_reference,0.85,Mary,er? Lena? The dean of women at Bryn Mawr? Michael-Mary? The ladies who visited her mother and ate cake?
Song of Solomon (1977),First Corinthians,366979,366996,character_reference,0.7,First Corinthians,"hin a hair's breadth but not reaching it. She was First Corinthians Dead, daughter of a wealthy prop- erty owner and"
Song of Solomon (1977),Ruth,367058,367062,thematic_reference,0.9,Ruth,"ter of a wealthy prop- erty owner and the elegant Ruth Foster, granddaughter of the magnificent and wors"
Song of Solomon (1977),Mary,367263,367267,character_reference,0.85,Mary,n who had turned heads on every deck of the Queen Mary and had Frenchmen salivating all over Paris. Cori
Song of Solomon (1977),Ruth,368237,368241,thematic_reference,0.9,Ruth,"ians had seen him before her mother did, but when Ruth looked up she was so startled she dropped the bas"
Song of Solomon (1977),Mary,375245,375249,character_reference,0.85,Mary,"ut of the light. Still a voice called, ""Who that? Mary?"" ""No. Just me. Porter."" ""Porter?"" The voice was"
Song of Solomon (1977),Pilate,380204,380210,character_reference,0.7,Pilate,"Hadn't been for him, they wouldn't of had to get Pilate down there."" Macon rubbed his knees. The idea of"
Song of Solomon (1977),Pilate,380280,380286,character_reference,0.7,Pilate,"rubbed his knees. The idea of having to depend on Pilate to get his son out of jail humiliated him. ""Ragge"
Song of Solomon (1977),Pilate,382172,382178,character_reference,0.7,Pilate,"d's bones, that she didn't have no money to bury. Pilate got a husband somewhere?"" ""Does the Pope?"" ""Well,"
Song of Solomon (1977),Pilate,382611,382617,character_reference,0.85,Pilate,"o that."" ""Then how did she know?"" ""Who knows what Pilate knows?"" Milkman shook his head. ""Only The Shadow"
Song of Solomon (1977),Pilate,384108,384114,character_reference,0.7,Pilate,ils had really happened. Perhaps he made them up. Pilate had been shorter. As she stood there in the recei
Song of Solomon (1977),Pilate,384301,384307,character_reference,0.7,Pilate,ant's head barely reached Milkman's own chin. But Pilate was as tall as he was. When she whined to the pol
Song of Solomon (1977),Solomon,385172,385179,character_reference,0.85,Solomon,ty cents so she just carried what was left of Mr. Solomon (she always called him Mr. Solomon cause he was s
Song of Solomon (1977),Solomon,385207,385214,character_reference,0.85,Solomon,as left of Mr. Solomon (she always called him Mr. Solomon cause he was such a dignified colored man) and pu
Song of Solomon (1977),Matthew,385381,385388,thematic_reference,0.9,Matthew,"rd hath brought together, let no man put asunder- Matthew Twenty-one: Two. We was bony fide and legal wed,"
Song of Solomon (1977),Judgment Day,385646,385658,thematic_reference,0.8,Judgment Day,"put him in the same hole as me. We'll raise up to Judgment Day together. Hand in hand."" Milkman was astonished."
Song of Solomon (1977),Pilate,385719,385725,character_reference,0.7,Pilate,"Hand in hand."" Milkman was astonished. He thought Pilate's only acquain- tance with the Bible was the gett"
Song of Solomon (1977),Pilate,386251,386257,character_reference,0.7,Pilate,"f a dead man. Later, as Macon drove them all home-Pilate sitting in front, Guitar and himself in the back-"
Song of Solomon (1977),Pilate,386502,386508,character_reference,0.7,Pilate,"hing by comparison. And again there was a change. Pilate was tall again. The top of her head, wrapped in a"
Song of Solomon (1977),Pilate,388993,388999,character_reference,0.7,Pilate,"r Guitar. Staggering up the stairs, he remembered Pilate's back as she got out of the Buick-not bent at al"
Song of Solomon (1977),Pilate,390641,390647,character_reference,0.7,Pilate,"e the shame he felt as he watched and listened to Pilate. Not just her Aunt Jemima act, but the fact that"
Song of Solomon (1977),Pilate,392262,392268,character_reference,0.7,Pilate,ter. He thought again of how Guitar had looked at Pilate-the jeweled hatred in his eyes. He had no right t
Song of Solomon (1977),job,394066,394069,thematic_reference,0.9,Job,"his sister had an ocса- sional lift home from her job. Later, since she never mentioned it, and also be"
Song of Solomon (1977),Jesus,394435,394440,character_reference,0.85,Jesus,l the people to pick. She was so silly. So silly. Jesus! He wasn't up to Guitar now. He would see him lat
Song of Solomon (1977),Magdalene,395135,395144,character_reference,0.85,Magdalene,"another day but for a sobering conversation with Magdalene called Lena, to whom he had not said more than fo"
Song of Solomon (1977),Magdalene,399445,399454,character_reference,0.85,Magdalene,"'t you say? You want me to give it another shot?"" Magdalene called Lena drew one hand out of the pocket of he"
Song of Solomon (1977),Magdalene,399655,399664,character_reference,0.85,Magdalene,"She ignored it and said, ""As surely as my name is Magdalene, you are the line I will step across. I thought b"
Song of Solomon (1977),mark,402540,402544,thematic_reference,0.9,Mark,"e you will get it or who will give it to you, but mark my words, you will need more than that. He has fo"
Song of Solomon (1977),job,402644,402647,thematic_reference,0.9,Job,"rbidden her to leave the house, made her quit her job, evicted the man, garnisheed his wages, and it is"
Song of Solomon (1977),Babylon,404181,404188,character_reference,0.85,Babylon,"ike that: he would parade us like virgins through Babylon, then humiliate us like whores in Babylon. Now he"
Song of Solomon (1977),Babylon,404223,404230,character_reference,0.7,Babylon,"through Babylon, then humiliate us like whores in Babylon. Now he has knocked the ice out of Corinthians' h"
Song of Solomon (1977),Magdalene,404314,404323,character_reference,0.85,Magdalene,"f Corinthians' hand again. And you are to blame."" Magdalene called Lena was crying. ""You are to blame. You ar"
Song of Solomon (1977),hope,404423,404427,thematic_reference,0.8,Hope,"e a sad, pitiful, stupid, selfish, hateful man. I hope your little hog's gut stands you in good stead, a"
Song of Solomon (1977),Ruth,408196,408200,thematic_reference,0.9,Ruth,"loose and uncombed hair, matching her slack lips, Ruth's stepped-up surveillance, his father's bottomles"
Song of Solomon (1977),Hagar,408259,408264,character_reference,0.85,Hagar,"d-up surveillance, his father's bottomless greed, Hagar's hollow eyes-he did not know whether he deserved"
Song of Solomon (1977),hope,409577,409581,thematic_reference,0.8,Hope,"w."" Milkman turned around and sat on the sill. ""I hope it is a rainbow, and nobody has run off with the"
Song of Solomon (1977),Hagar,410298,410303,character_reference,0.85,Hagar,nthians won't speak to me; Lena wants me out. And Hagar wants me chained to her bed or dead. Everybody wa
Song of Solomon (1977),Hagar,410638,410643,character_reference,0.7,Hagar,"an."" ""My life?"" ""What else?"" ... they want-"" ""No. Hagar wants my life. My family ""I don't mean that way."
Song of Solomon (1977),numbers,412592,412599,thematic_reference,0.9,Numbers,"that's what you feel, why are you play- ing your numbers game? Keeping the racial ratio the same and all?"
Song of Solomon (1977),Pilate,413976,413982,character_reference,0.85,Pilate,"eep his knees bent? Why does he love them so? And Pilate. She's worse. She saw it too and, first, goes bac"
Song of Solomon (1977),Pilate,414379,414385,character_reference,0.85,Pilate,"r swallows lye. He just wants what they have. And Pilate is a little nuts, but she wanted us out of there."
Song of Solomon (1977),Pilate,414653,414659,character_reference,0.7,Pilate,"o. Fair is one more thing I've given up."" ""But to Pilate? What for? She knew what we did and still she bai"
Song of Solomon (1977),Judgment Day,415518,415530,thematic_reference,0.8,Judgment Day,", as a child, that when his father was wakened on Judgment Day his first sight would not be glory or the mag- ni"
Song of Solomon (1977),hope,416720,416724,thematic_reference,0.8,Hope,Kennedys fool you. And I'll tell you the truth: I hope your daddy's right about what's in that cave. And
Song of Solomon (1977),hope,416782,416786,thematic_reference,0.8,Hope,ddy's right about what's in that cave. And I sure hope you don't have no second thoughts about getting i
Song of Solomon (1977),hope,417809,417813,thematic_reference,0.8,Hope,"ter too if I let you. Why you trust me?"" ""Baby, I hope I never have to ask myself that question."" It end"
Song of Solomon (1977),lot,423053,423056,character_reference,0.7,Lot,"se, I believe."" ""Thanks,"" said Milkman. ""Thanks a lot."" ""Mighty welcome,"" said the man. ""Good evenin."""
Song of Solomon (1977),Esther,424806,424812,thematic_reference,0.9,Esther,"rend Cooper took off his glasses. ""Well, I'll be! Esther!"" He threw his voice over his shoulder without ta"
Song of Solomon (1977),Esther,424892,424898,thematic_reference,0.9,Esther,"shoulder without taking his eyes off his guest. ""Esther, come here!"" Then to Milk- man: ""I know your peop"
Song of Solomon (1977),acts,425190,425194,thematic_reference,0.9,Acts,"word: ""I live here, but my people . . ."" or: ""She acts like she ain't got no people,"" or: ""Do any of you"
Song of Solomon (1977),Esther,425981,425987,thematic_reference,0.9,Esther,"ord, I'm forgetting my- self. You must be hungry. Esther, get him something to fill him- self up on."" ""Oh,"
Song of Solomon (1977),Esther,426185,426191,thematic_reference,0.9,Esther,"e. Sure. Nothing citified, I'm sorry to say, but- Esther!"" She was on her way to the kitchen. ""Bring some"
Song of Solomon (1977),Esther,426689,426695,thematic_reference,0.9,Esther,"an came to his house first, how he asked for him. Esther returned with a Coca-Cola tray, two glasses, and"
Song of Solomon (1977),lot,427448,427451,character_reference,0.7,Lot,"at they wanted. That's why they shot him. Upset a lot of people here, a whole lot of people. Scared 'em"
Song of Solomon (1977),lot,427476,427479,character_reference,0.7,Lot,"hey shot him. Upset a lot of people here, a whole lot of people. Scared 'em too. But didn't your daddy"
Song of Solomon (1977),Pilate,427551,427557,character_reference,0.7,Pilate,"too. But didn't your daddy have a sister name of Pilate?"" ""Yes, sir. Pilate."" ""Still living, is she?"" ""Oh"
Song of Solomon (1977),Pilate,427571,427577,character_reference,0.7,Pilate,"r daddy have a sister name of Pilate?"" ""Yes, sir. Pilate."" ""Still living, is she?"" ""Oh, yes. Very much liv"
Song of Solomon (1977),Pilate,428083,428089,character_reference,0.7,Pilate,al box with a piece of paper bag folded up in it. Pilate's name was written on it. Circe didn't tell Daddy
Song of Solomon (1977),Pilate,428833,428839,character_reference,0.7,Pilate,re it happened that made it seem so real. Hearing Pilate talk about caves and woods and earrings on Darlin
Song of Solomon (1977),Pilate,429282,429288,character_reference,0.85,Pilate,"nowing it, he had walked right by the place where Pilate's earring had been fashioned, the earring that ha"
Song of Solomon (1977),Jesus,432297,432302,character_reference,0.7,Jesus,"ere's what a hoof can do. Ain't that something?"" ""Jesus God."" ""You wouldn't be here to even things up, wo"
Song of Solomon (1977),Pilate,434264,434270,character_reference,0.7,Pilate,"membered both Macon Deads as extraordi- nary men. Pilate they remembered as a pretty woods-wild girl ""that"
Song of Solomon (1977),Pilate,441890,441896,character_reference,0.85,Pilate,"een. This is where they stayed, he thought, where Pilate cried when given cherry jam. He stood still a mom"
Song of Solomon (1977),grace,442712,442717,thematic_reference,0.8,Grace,"s the light trying to get through the trees. Four grace- ful columns supported the portico, and the huge"
Song of Solomon (1977),Pilate,448421,448427,character_reference,0.7,Pilate,"ack home. He's alive. He told me about you.. ""And Pilate. Where is she?"" ""There too. She's fine."" "" ""Well,"
Song of Solomon (1977),Hagar,451548,451553,character_reference,0.85,Hagar,"t about this mixed woman's great-grand- daughter, Hagar, and said, ""Yes. I know what you mean."" ""But a go"
Song of Solomon (1977),promised land,452321,452334,thematic_reference,0.8,Promised Land,"d me. It was a wagonful of ex-slaves going to the promised land."" ""Was she a slave too?"" ""No. No indeed. She alwa"
Song of Solomon (1977),Pilate,452761,452767,character_reference,0.85,Pilate,"or some- thing like that."" ""I think that's where Pilate was for a while. She lived all over the country b"
Song of Solomon (1977),Pilate,453474,453480,character_reference,0.7,Pilate,nd Milkman decided not to tell her that Macon and Pilate just lived in the same city. He wondered how she
Song of Solomon (1977),Pilate,453700,453706,character_reference,0.7,Pilate,"on- chalantly. ""Not the substance. Just the fact. Pilate came back here just after her baby was born. One"
Song of Solomon (1977),Pilate,453843,453849,character_reference,0.7,Pilate,"n they left here and she hadn't seen him since."" ""Pilate told me they lived in a cave for a few days after"
Song of Solomon (1977),Pilate,454773,454779,character_reference,0.85,Pilate,"n't need to know what happened to the body."" ""Did Pilate tell you why she came back here?"" ""Yes. She said"
Song of Solomon (1977),hope,455708,455712,thematic_reference,0.8,Hope,yard. Maybe with a headstone. A nice headstone. I hope they find me soon enough and somebody'll take pit
Song of Solomon (1977),Hope,455797,455801,thematic_reference,0.8,Hope,"ody'll take pity on me."" She looked at the dogs. ""Hope they find me soon and don't let me lay in here to"
Song of Solomon (1977),hope,456216,456220,thematic_reference,0.8,Hope,"d once a week. They come. They'll find me. I just hope it's soon."" He loosened his collar and lit anothe"
Song of Solomon (1977),Pilate,456365,456371,character_reference,0.85,Pilate,"h the woman who had helped deliver his father and Pilate; who had risked her job, her life, maybe, to hide"
Song of Solomon (1977),job,456392,456395,thematic_reference,0.9,Job,"deliver his father and Pilate; who had risked her job, her life, maybe, to hide them both after their f"
Song of Solomon (1977),Pilate,456595,456601,character_reference,0.7,Pilate,even sneaked off to the village to have the girl Pilate's name and snuffbox made into an earring. Then he
Song of Solomon (1977),Pilate,460310,460316,character_reference,0.7,Pilate,"stink and told me about Macon and my sweet little Pilate."" ""Are you sure?"" ""Never surer."" They both stood"
Song of Solomon (1977),Pilate,466502,466508,character_reference,0.7,Pilate,ced it before when he waited under the pines near Pilate's house; more when the moon lit up the green sack
Song of Solomon (1977),numbers,466699,466706,thematic_reference,0.9,Numbers,"oor, sack in hand. Las Vegas and buried treasure; numbers dealers and Wells Fargo wagons; race track pay wi"
Song of Solomon (1977),Pilate,467745,467751,character_reference,0.85,Pilate,asty. That was the path the hunters used and that Pilate and his father had also used. None of them tore t
Song of Solomon (1977),numbers,472848,472855,thematic_reference,0.9,Numbers,"Five hundred dollars, his driver's license, phone numbers on slips of paper, social security card, airline"
Song of Solomon (1977),Pilate,480410,480416,character_reference,0.85,Pilate,"away, because they recognized him as a Negro. Yet Pilate said it was winter when she was there, and there"
Song of Solomon (1977),Pilate,480818,480824,character_reference,0.85,Pilate,d him-that her father's body was in the cave. Did Pilate tell Circe that they had killed a man in there? P
Song of Solomon (1977),Pilate,480918,480924,character_reference,0.7,Pilate,"ere? Probably not, since Circe didn't mention it. Pilate said she took the white man's bones and didn't ev"
Song of Solomon (1977),Solomon,484716,484723,character_reference,0.85,Solomon,"he fan belt hadn't broken again right in front of Solomon's General Store, which turned out to be the heart"
Song of Solomon (1977),Solomon,485045,485052,character_reference,0.85,Solomon,"he man behind the counter, who he assumed was Mr. Solomon hirnself. Milkman asked him for a cold bottle of"
Song of Solomon (1977),Solomon,487905,487912,character_reference,0.85,Solomon,"ered to their victims? ""The drink abuse you?"" Mr. Solomon was looking at him. ""Sweet soda water don't agree"
Song of Solomon (1977),Solomon,488177,488184,character_reference,0.85,Solomon,"""You want me to see 'bout your car for you?"" Mr. Solomon sounded slightly offended. 263 ""In a minute. I'll"
Song of Solomon (1977),Pilate,488844,488850,character_reference,0.7,Pilate,"one's arms, or that one, or that. That's the way Pilate must have looked as a girl, looked even now, but"
Song of Solomon (1977),lot,489107,489110,character_reference,0.7,Lot,"rry-stained, and long long necks. There must be a lot of intermarriage in this place, he thought. All t"
Song of Solomon (1977),Solomon,489242,489249,character_reference,0.85,Solomon,"t for some light-skinned red-headed men (like Mr. Solomon), the men looked very much like the women. Visito"
Song of Solomon (1977),Solomon,490893,490900,character_reference,0.85,Solomon,"sang some meaningless rhyme: Jay the only son of Solomon Come booba yalle, come booba tambee Whirl about a"
Song of Solomon (1977),Solomon,491202,491209,character_reference,0.7,Solomon,"ense words accompanied by more rapid twirl- ing: ""Solomon rye balaly shoo; yaraba medina hamlet too""- until"
Song of Solomon (1977),Solomon,492775,492782,character_reference,0.85,Solomon,"rd like a wicked brow. Milkman walked back toward Solomon's store. He needed a place to stay, some informat"
Song of Solomon (1977),Solomon,493190,493197,character_reference,0.85,Solomon,"proached them. ""Feelin better, are ya?"" asked Mr. Solomon. ""Much better. Just needed a stretch, I guess."" H"
Song of Solomon (1977),Solomon,493569,493576,character_reference,0.85,Solomon,front teeth. The other men moved their feet. Mr. Solomon smiled but didn't say anything. Milkman sensed th
Song of Solomon (1977),Solomon,494008,494015,character_reference,0.85,Solomon,"es?"" ""Yeah. Where a man can spend the night."" Mr. Solomon shook his head. ""Nothin like that here."" Milkman"
Song of Solomon (1977),Solomon,494233,494240,character_reference,0.85,Solomon,"ne of them could help with the car?"" he asked Mr. Solomon. ""Maybe get another belt somewhere?"" Mr. Solomon"
Song of Solomon (1977),Solomon,494282,494289,character_reference,0.85,Solomon,"Solomon. ""Maybe get another belt somewhere?"" Mr. Solomon kept his eyes on the counter. ""Guess I could ask"
Song of Solomon (1977),Saul,498624,498628,character_reference,0.7,Saul,"t if two women hadn't come running in screaming, ""Saul! Saul!"" The store was full of people by then and"
Song of Solomon (1977),Saul,498630,498634,character_reference,0.85,Saul,"wo women hadn't come running in screaming, ""Saul! Saul!"" The store was full of people by then and the wo"
Song of Solomon (1977),Solomon,498799,498806,character_reference,0.85,Solomon,"ept on screaming and provided enough lull for Mr. Solomon to inter- rupt the fight. ""All right. All right."
Song of Solomon (1977),Solomon,498898,498905,character_reference,0.85,Solomon,"right. That's enough of that."" ""Shut your mouth, Solomon."" ""Get them women outta here."" ""Stick him, Saul,"
Song of Solomon (1977),Saul,498949,498953,character_reference,0.85,Saul,"olomon."" ""Get them women outta here."" ""Stick him, Saul, stick that cocksucker."" But Saul had a jagged cu"
Song of Solomon (1977),Saul,498983,498987,character_reference,0.85,Saul,"e."" ""Stick him, Saul, stick that cocksucker."" But Saul had a jagged cut over his eye and the blood pouri"
Song of Solomon (1977),Solomon,499113,499120,character_reference,0.85,Solomon,"see. It was difficult but not impossible for Mr. Solomon to pull him away. He left cursing Milkman, but hi"
Song of Solomon (1977),Saul,499368,499372,character_reference,0.85,Saul,nd when the people were drifting outside to watch Saul scuffling and cursing at the men pulling him away
Song of Solomon (1977),Saul,501050,501054,character_reference,0.7,Saul,"in us?"" ""That toothless motherfucker going too?"" ""Saul? No."" ""Cause I might have to knock the rest of th"
Song of Solomon (1977),Solomon,503340,503347,character_reference,0.85,Solomon,cans of pineapple and a box of crackers from Mr. Solomon. He ate on the porch with the hens. The men were
Song of Solomon (1977),Hagar,504065,504070,character_reference,0.7,Hagar,itar. Now he took them alone. Not only had he let Hagar stab him; he had let the nightmare witch catch hi
Song of Solomon (1977),Solomon,504915,504922,character_reference,0.85,Solomon,on the porch and who introduced himself as Luther Solomon-no relation to the grocery store Solomon. They we
Song of Solomon (1977),Solomon,504956,504963,character_reference,0.85,Solomon,"s Luther Solomon-no relation to the grocery store Solomon. They were waiting for some others, who came soon"
Song of Solomon (1977),Pilate,513989,513995,character_reference,0.7,Pilate,"Ridge country. He had come here to find traces of Pilate's jour- ney, to find relatives she might have vis"
Song of Solomon (1977),Hagar,516286,516291,character_reference,0.85,Hagar,"s par- ents unloaded on him. Nor did he ""deserve"" Hagar's vengeance. But why shouldn't his parents tell h"
Song of Solomon (1977),Hagar,516439,516444,character_reference,0.85,Hagar,"? And if a stranger could try to kill him, surely Hagar, who knew him and whom he'd thrown away like 277"
Song of Solomon (1977),Saul,520587,520591,character_reference,0.85,Saul,"im, scarred him like Reverend Cooper's knot, like Saul's missing teeth, and like his own father. He felt"
Song of Solomon (1977),Hagar,521758,521763,character_reference,0.7,Hagar,"d before him, but it consisted of only one image: Hagar bending over him in perfect love, in the most int"
Song of Solomon (1977),Hagar,522360,522365,character_reference,0.85,Hagar,"t was a living breath this time, not a dying one. Hagar, the lights, the music, disappeared, and Milkman"
Song of Solomon (1977),lot,524150,524153,character_reference,0.7,Lot,e jaws of Becky and her com- panions. There was a lot of life in the cat; he fought well until Calvin h
Song of Solomon (1977),hope,527515,527519,thematic_reference,0.8,Hope,"ith the deft motions of a man coring an apple. “I hope I never have to ask myself that question."" Luther"
Song of Solomon (1977),lot,529065,529068,character_reference,0.7,Lot,"s around in the plate, gulped coffee and talked a lot. And, some- how, he had to get around to the purp"
Song of Solomon (1977),Pilate,529499,529505,character_reference,0.7,Pilate,"."" ""I had an aunt live down this way too. Name of Pilate. Pilate Dead. Ever hear of her?"" ""Ha! Sound like"
Song of Solomon (1977),Pilate,529507,529513,character_reference,0.7,Pilate,"d an aunt live down this way too. Name of Pilate. Pilate Dead. Ever hear of her?"" ""Ha! Sound like a newspa"
Song of Solomon (1977),Pilate,529627,529633,character_reference,0.7,Pilate,"Pilot Dead. She do any flying?"" ""No. P-i-l-a-t-e, Pilate."" ""P-i-l-a-t-e. That spell Pie-late,"" Small Boy s"
Song of Solomon (1977),Pilate,529719,529725,character_reference,0.7,Pilate,","" Small Boy said. ""Naw, nigger. Not no Pie-late. Pilate like in the Bible, dummy."" ""He don't read the Bib"
Song of Solomon (1977),Solomon,530686,530693,character_reference,0.85,Solomon,"longed to the Byrd family over by the ridge. Near Solomon's Leap."" ""Oh, yeah?"" said one of the men. ""One of"
Song of Solomon (1977),Hope,532068,532072,thematic_reference,0.8,Hope,"al pretty."" Ver- nell grunted and Milkman smiled. Hope she's got a gun, he thought. She didn't, but she"
Song of Solomon (1977),Grace,535725,535730,thematic_reference,0.8,Grace,"oice came from be- hind her. ""Somebody to see me, Grace."" ""Well, why don't you ask him in? Don't make him"
Song of Solomon (1977),Grace,536331,536336,thematic_reference,0.8,Grace,"out a hand. ""This is a friend of mine-Miss Long. Grace Long-Mr...."" ""How do you do?"" Grace held out her"
Song of Solomon (1977),Grace,536367,536372,thematic_reference,0.8,Grace,"ne-Miss Long. Grace Long-Mr...."" ""How do you do?"" Grace held out her hand to him. ""Fine, thank you."" ""Mr."
Song of Solomon (1977),Grace,536602,536607,thematic_reference,0.8,Grace,"y chair. ""Well, he just stepped foot in the door, Grace. Give me time."" Miss Byrd turned to Milkman. ""Wou"
Song of Solomon (1977),Grace,537031,537036,thematic_reference,0.8,Grace,"in these parts? We don't see too many visitors."" Grace crossed her ar.kles. Like Susan Byrd, she wore bl"
Song of Solomon (1977),Grace,538129,538134,thematic_reference,0.8,Grace,"of wide pale cookies. ""He's from Michigan,"" said Grace. ""I heard him. How do you take your coffee?"" ""Bla"
Song of Solomon (1977),Grace,538230,538235,thematic_reference,0.8,Grace,"""Black."" ""Black? No cream or sugar at all?"" asked Grace. ""Wish I could do that; maybe I could get back in"
Song of Solomon (1977),Grace,538574,538579,thematic_reference,0.8,Grace,"ht have known my grandmother. Her name was Sing."" Grace clapped her hands to her mouth and gave a little"
Song of Solomon (1977),Grace,538716,538721,thematic_reference,0.8,Grace,"ives!"" Milkman put his cup down. ""Well, I'll be!"" Grace's eyes were lit and dancing. ""You've come to the"
Song of Solomon (1977),Grace,538928,538933,thematic_reference,0.8,Grace,"her was named Sing, wasn't she?"" ""No, she wasn't, Grace, and if you let me finish a sentence you might le"
Song of Solomon (1977),Mary,539062,539066,character_reference,0.85,Mary,"too."" ""I thought you said-"" ""My mother's name was Mary. M-a-r-y, Mary."" ""Well, excuse me."" Susan turned"
Song of Solomon (1977),Mary,539077,539081,character_reference,0.85,Mary,"t you said-"" ""My mother's name was Mary. M-a-r-y, Mary."" ""Well, excuse me."" Susan turned to Milkman. ""My"
Song of Solomon (1977),Grace,539621,539626,thematic_reference,0.8,Grace,"Mr. Macon."" Milkman joined Susan Byrd in ignoring Grace Long. ""Where did she live?"" he asked her. ""The la"
Song of Solomon (1977),Grace,539988,539993,thematic_reference,0.8,Grace,"d?"" Milkman couldn't take the time to acknowledge Grace's attentions. ""Not anybody we heard of. After she"
Song of Solomon (1977),Grace,540362,540367,thematic_reference,0.8,Grace,"at school.” ""You know darn well she didn't,"" said Grace. ""She probably started passing like the rest of '"
Song of Solomon (1977),lot,540482,540485,character_reference,0.7,Lot,"."" She leaned toward Milkman. ""There used to be a lot of that. A lot of it. Not so much nowadays, but t"
Song of Solomon (1977),lot,540497,540500,character_reference,0.7,Lot,"oward Milkman. ""There used to be a lot of that. A lot of it. Not so much nowadays, but there used to be"
Song of Solomon (1977),lot,540553,540556,character_reference,0.7,Lot,"it. Not so much nowadays, but there used to be a lot of 'em did it-if they could."" She shot a glance a"
Song of Solomon (1977),John,540670,540674,thematic_reference,0.9,John,"your cousins, Susan. They're passing now. Lilah, John. I know John is, and he knows I know he is."" ""Eve"
Song of Solomon (1977),John,540683,540687,thematic_reference,0.9,John,", Susan. They're passing now. Lilah, John. I know John is, and he knows I know he is."" ""Everybody knows"
Song of Solomon (1977),Grace,540743,540748,thematic_reference,0.8,Grace,"nd he knows I know he is."" ""Everybody knows that, Grace."" ""Mr. Macon doesn't know it. I saw John on the s"
Song of Solomon (1977),John,540785,540789,thematic_reference,0.9,John,"s that, Grace."" ""Mr. Macon doesn't know it. I saw John on the street in Mayville-"" ""Mr. Macon doesn't ne"
Song of Solomon (1977),Pilate,541347,541353,character_reference,0.7,Pilate,"ou ever know or hear of a woman around here named Pilate?"" ""Pilate. No. Never. Have you, Grace?"" Grace sho"
Song of Solomon (1977),Pilate,541357,541363,character_reference,0.7,Pilate,"ow or hear of a woman around here named Pilate?"" ""Pilate. No. Never. Have you, Grace?"" Grace shook her hea"
Song of Solomon (1977),Grace,541386,541391,thematic_reference,0.8,Grace,"here named Pilate?"" ""Pilate. No. Never. Have you, Grace?"" Grace shook her head. ""No, and I've been here m"
Song of Solomon (1977),Grace,541394,541399,thematic_reference,0.8,Grace,"ed Pilate?"" ""Pilate. No. Never. Have you, Grace?"" Grace shook her head. ""No, and I've been here most of m"
Song of Solomon (1977),John,541717,541721,thematic_reference,0.9,John,"."" ""That's because they're passing too. Just like John. You couldn't visit them if you wanted to."" Grace"
Song of Solomon (1977),Grace,541766,541771,thematic_reference,0.8,Grace,"John. You couldn't visit them if you wanted to."" Grace leaned over the plate of cookies and selected one"
Song of Solomon (1977),hope,541892,541896,thematic_reference,0.8,Hope,"ly family I have left."" Susan was in- dignant. ""I hope not. It's a sad thing, Mr. Macon, when you're lef"
Song of Solomon (1977),Grace,542198,542203,thematic_reference,0.8,Grace,"down to see what time it was. ""Oh, look at that."" Grace pointed to his hand. ""What a good- looking watch."
Song of Solomon (1977),hope,542557,542561,thematic_reference,0.8,Hope,"r. Macon?"" ""No. This is my first visit."" ""Well, I hope it won't be your last. How long will you be here?"
Song of Solomon (1977),Grace,542746,542751,thematic_reference,0.8,Grace,"window. The sun was dropping. ""That soon?"" asked Grace. ""Why don't you give him some- thing to take with"
Song of Solomon (1977),Grace,543628,543633,thematic_reference,0.8,Grace,"nd it was just-just an idea. It's not important."" Grace returned with a little parcel wrapped in white pa"
