novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
A Mercy (2008),grace,198306,198311,thematic_reference,0.8,Grace,"whispering to: ""Thank you my Lord for the saving grace you have shown me.' "" Sorrow tiptoed away, out in",annotator_1,unique
Song of Solomon (1977),Pilate,281745,281751,character_reference,0.7,Pilate,"s feet and shook his head. So for the first time, Pilate went voluntarily to the police, who sent her to t",annotator_1,overlap
Tar Baby (1981),Gideon,277587,277593,character_reference,0.85,Gideon,to go blind. Son asked who were the blind race so Gideon told him a story about a race of blind people des,annotator_1,overlap
Sula (1973),Jude,212403,212407,thematic_reference,0.9,Jude,"breath away in its crying need for honey. Because Jude's leaving was so complete, the full re- sponsibil",annotator_1,unique
Song of Solomon (1977),Salvation,281916,281925,thematic_reference,0.8,Salvation,"the Society of Friends, who sent her back to the Salvation Army, who wrote to their com- mand posts in large",annotator_1,overlap
Tar Baby (1981),job,381556,381559,thematic_reference,0.9,Job,"nt, I guess, or maybe she didn't want to lose her job."" He kissed the other cheek. ""I always wondered w",annotator_1,overlap
A Mercy (2008),hope,201913,201917,thematic_reference,0.8,Hope,"to discuss what to do, where to go. With a frail hope that Will and Scully would be stationed as usual",annotator_1,overlap
Song of Solomon (1977),Hagar,239886,239891,character_reference,0.85,Hagar,"ouse only once in her life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Cour",annotator_1,overlap
Song of Solomon (1977),Jesus,32901,32906,character_reference,0.85,Jesus,"e of the man that killed Jesus, do you?"" ""I asked Jesus to save me my wife."" ""Careful, Macon."" ""I asked h",annotator_1,overlap
Paradise (1998),lot,447987,447990,character_reference,0.7,Lot,"to explain."" ""I'm trying to get on in my life. A lot of people depend on me.” ""I know you're married.""",annotator_1,overlap
A Mercy (2008),Jacob,148333,148338,character_reference,0.85,Jacob,"ss. Whatever the truth, however driven he seemed, Jacob was there. With her. Breathing next to her in bed",annotator_1,unique
Paradise (1998),Jesus,478362,478367,character_reference,0.85,Jesus,"omething it would mortify her to tell Mary Magna, Jesus or the Virgin. She hadn't known what she was doin",annotator_1,overlap
Beloved (1987),Paul,98830,98834,character_reference,0.85,Paul,"ck up the shoes. ""What might your name be?"" asked Paul D. ""Beloved,"" she said, and her voice was so low",annotator_1,overlap
Song of Solomon (1977),Pilate,86970,86976,character_reference,0.7,Pilate,"gonna let you starve. You ever had a hungry day?"" Pilate asked her granddaughter. ""Course she ain't,"" said",annotator_1,unique
Tar Baby (1981),Gideon,277096,277102,character_reference,0.85,Gideon,"e said. “Right."" ""Don't encourage her, man,"" said Gideon. ""She's a mean one and one of the blind race. You",annotator_1,unique
Tar Baby (1981),Paul,471354,471358,character_reference,0.85,Paul,"not function elsewhere. An excuse to fish. Ernie Paul could come to New York-faster, even, if he flew.",annotator_1,unique
Beloved (1987),Paul,104247,104251,character_reference,0.7,Paul,"holera.” ""You sure that's it? Was just a hunch of Paul D's."" ""I don't know, but she shouldn't eat anyway",annotator_1,overlap
Paradise (1998),Mary,433367,433371,character_reference,0.85,Mary,"years Consolata worked hard to become and remain Mary Magna's pride, one of her singular accomplishment",annotator_1,overlap
Paradise (1998),Grace,554590,554595,thematic_reference,0.8,Grace,inally let go of a dark morning in state housing. Grace witnessed the successful cleansing of a white shi,annotator_1,unique
Song of Solomon (1977),Pilate,256819,256825,character_reference,0.85,Pilate,"eaches kind of dried up on me in this heat,"" said Pilate, and she reached for a peck basket which held abo",annotator_1,overlap
A Mercy (2008),Jacob,132708,132713,character_reference,0.85,Jacob,"could be. As the sons died and the years passed, Jacob became convinced the farm was sustainable but not",annotator_1,overlap
Beloved (1987),Paul,13159,13163,character_reference,0.85,Paul,"n. Talk to Denver while I cook you something.' """" Paul D tied his shoes together, hung them over his sho",annotator_1,overlap
Beloved (1987),Paul,296290,296294,character_reference,0.85,Paul,rn Row and it was clear why Stamp had been eyeing Paul D this last week of work; why he paused when the,annotator_1,overlap
Song of Solomon (1977),Mary,375245,375249,character_reference,0.85,Mary,"ut of the light. Still a voice called, ""Who that? Mary?"" ""No. Just me. Porter."" ""Porter?"" The voice was",annotator_1,overlap
Song of Solomon (1977),hope,186760,186764,thematic_reference,0.8,Hope,"re the lights large, bright, festive, and full of hope. The two men walked down Tenth Street, headed for",annotator_1,overlap
Song of Solomon (1977),Ruth,255888,255892,thematic_reference,0.9,Ruth,new of strong enough to counter Macon. Al- though Ruth had been frightened of her the first time she saw,annotator_1,unique
Song of Solomon (1977),Pilate,272617,272623,character_reference,0.7,Pilate,"accounted for so much intermar- rying among them-Pilate refused to marry the man, who was eager to take h",annotator_1,unique
Song of Solomon (1977),Ruth,246842,246846,thematic_reference,0.9,Ruth,"rs, she put her fingers to her lips in disbelief. Ruth was sixty-two years old. Lena had no idea she cou",annotator_1,overlap
Paradise (1998),Calvary,191373,191380,character_reference,0.7,Calvary,"n. To dry, embrace, congratulate one another. Now Calvary had an inside pool; New Zion and Holy Redeemer ha",annotator_1,unique
A Mercy (2008),Jacob,527,532,character_reference,0.85,Jacob,"avery and race hatred were planted and took root. Jacob is an Anglo-Dutch trader and adven- turer, with a",annotator_1,unique
Song of Solomon (1977),Pilate,227382,227388,character_reference,0.7,Pilate,I wouldn't have been able to save you except for Pilate. Pilate was the one brought you here in the first,annotator_1,overlap
Song of Solomon (1977),Pilate,429282,429288,character_reference,0.85,Pilate,"nowing it, he had walked right by the place where Pilate's earring had been fashioned, the earring that ha",annotator_1,overlap
Beloved (1987),Paul,86384,86388,character_reference,0.85,Paul,"rough,"" he said. ""I quit."" ""That's the way it is, Paul D. I can't explain it to you no better than that,",annotator_1,overlap
Paradise (1998),Mary,336717,336721,character_reference,0.85,Mary,"ifficult to see, but Seneca recognized the Virgin Mary, the pair of shiny nun shoes, the rosary and, on",annotator_1,overlap
A Mercy (2008),job,49542,49545,thematic_reference,0.9,Job,of being taken on as a runner for a law firm. The job required literacy and led to his being signed up,annotator_1,overlap
Beloved (1987),faith,487601,487606,thematic_reference,0.8,Faith,e between their breasts. Others brought Christian faith-as shield and sword. Most brought a little of bot,annotator_1,overlap
Song of Solomon (1977),Solomon,562939,562946,character_reference,0.85,Solomon,"at was the rest: Belali ... Shalut ... Yaruba? If Solomon and Ryna were names of people, the others might b",annotator_1,overlap
Tar Baby (1981),hope,328105,328109,thematic_reference,0.8,Hope,"you're right. That there's gas in that pump.” ""I hope I am too. If not, get some from the boat. I know",annotator_1,unique
A Mercy (2008),Jacob,139662,139667,character_reference,0.85,Jacob,"t the foot of the bed. At some point, long before Jacob's death, the wide untrammeled space that once thr",annotator_1,overlap
Beloved (1987),Paul,323773,323777,character_reference,0.85,Paul,Sethe's feelings or Denver's needs when he showed Paul D the clipping. He hadn't the vaguest notion of w,annotator_1,overlap
Beloved (1987),Paul,429803,429807,character_reference,0.85,Paul,"inting rifle. He begins to sing. Two others shove Paul D and tie him to a tree. Schoolteacher is saying,",annotator_1,unique
Paradise (1998),Zechariah,366954,366963,thematic_reference,0.9,Zechariah,"around it. Fulton Best fashioned a sturdy cross. Zechariah, flanked by two of his boys, Shepherd and Pryor,",annotator_1,overlap
Paradise (1998),mark,373007,373011,thematic_reference,0.9,Mark,"one of the intact nine fami- lies, had the little mark she had chosen to put after their names: 8-R. An",annotator_1,overlap
The Bluest Eye (1970),job,274969,274972,thematic_reference,0.9,Job,"re pretty, you know. I know. He really did a good job. Everybody's jealous. Every time I look at somebo",annotator_1,overlap
Jazz (1992),faith,168924,168929,thematic_reference,0.8,Faith,"the vicinity hunting work. The straw boss had no faith in her, having watched her sweating hard to fill",annotator_1,overlap
Beloved (1987),Mark,116833,116837,thematic_reference,0.9,Mark,"'But how will you know me? How will you know me? Mark me, too,' I said. 'Mark the mark on me too.'"" Set",annotator_1,unique
Song of Solomon (1977),Hagar,613807,613812,character_reference,0.85,Hagar,. Where was she? Had she run off? Was she sick or Hagar was dead. The cords of his neck tightened. How? I,annotator_1,overlap
Song of Solomon (1977),Ruth,242229,242233,thematic_reference,0.9,Ruth,"ed a little of it into her hand and offered it to Ruth, who obediently took a lump and put it in her mou",annotator_1,overlap
Song of Solomon (1977),Pilate,79605,79611,character_reference,0.7,Pilate,"her eyes wide. ""Pull that rocker over here,"" said Pilate. ""You boys have to give up your seats unless you",annotator_1,unique
Song of Solomon (1977),numbers,195081,195088,thematic_reference,0.9,Numbers,"book in Sonny's Shop and gave up on the column of numbers. Something was happening to Guitar, had already h",annotator_1,unique
Tar Baby (1981),Gideon,282751,282757,character_reference,0.7,Gideon,"want to get in there, don't you, eh? That yalla?"" Gideon stroked his chin. ""Man,"" said Son. ""Oh, man."" He",annotator_1,overlap
Jazz (1992),job,316255,316258,thematic_reference,0.9,Job,"t her elbow. ""She wanted to impress Acton. A hard job since he criticized everything. He never gave her",annotator_1,overlap
Beloved (1987),Paul,503870,503874,character_reference,0.85,Paul,"t in his house? Ha!"" ""Aw no. Hey. Lay off Denver, Paul D. That's my heart. I'm proud of that girl. She w",annotator_1,overlap
A Mercy (2008),Jacob,36327,36332,character_reference,0.85,Jacob,"this one is nursing."" ""Then the law it is,"" said Jacob. D'Ortega smiled. A lawsuit would certainly be de",annotator_1,unique
Beloved (1987),Paul,427163,427167,character_reference,0.85,Paul,"that was the last anybody ever saw of Halle. What Paul D knew was that Halle disappeared, never told Set",annotator_1,overlap
Tar Baby (1981),Gideon,547728,547734,character_reference,0.85,Gideon,"d. ""Get me there, Thérèse."" ""Two big fools,"" said Gideon. ""One blind, the other gone mad!"" ""Eat,"" said Thé",annotator_1,overlap
A Mercy (2008),Jacob,40495,40500,character_reference,0.85,Jacob,"away and re-nourish his good opinion of himself, Jacob said abrupt goodbyes to Mistress D'Ortega, the tw",annotator_1,unique
Jazz (1992),resurrection,160826,160838,thematic_reference,0.8,Resurrection,"ever blotted out Rose. In the midst of the joyful resurrection of this phantom father, taking pleasure in the di",annotator_1,overlap
Paradise (1998),Esther,154274,154280,thematic_reference,0.9,Esther,"There is no 'Beware' on it."" ""You weren't there! Esther was! And you weren't here, either, at the beginni",annotator_1,overlap
Song of Solomon (1977),mark,402540,402544,thematic_reference,0.9,Mark,"e you will get it or who will give it to you, but mark my words, you will need more than that. He has fo",annotator_1,overlap
Song of Solomon (1977),Pilate,99566,99572,character_reference,0.7,Pilate,rk a couple of hours there and learn what's real. Pilate can't teach you a thing you can use in this world,annotator_1,overlap
Jazz (1992),lot,338322,338325,character_reference,0.7,Lot,ging flour the way Mrs. Trace fixed it. I drank a lot of water so as not to hurt her feelings. It eased,annotator_1,overlap
Song of Solomon (1977),Pilate,390641,390647,character_reference,0.7,Pilate,"e the shame he felt as he watched and listened to Pilate. Not just her Aunt Jemima act, but the fact that",annotator_1,overlap
Sula (1973),Jude,182501,182505,thematic_reference,0.9,Jude,l of caus- ing Nel pain when she bedded down with Jude. They had always shared the affection of other pe,annotator_1,overlap
Song of Solomon (1977),Ruth,181868,181872,thematic_reference,0.9,Ruth,"d in Tommy's Barbershop, the word was that Winnie Ruth Judd had struck again. The men laughed about it a",annotator_1,overlap
The Bluest Eye (1970),hope,256480,256484,thematic_reference,0.8,Hope,"particular town on that particular business; you hope it is comfort- able, but prefer, rather, that it",annotator_1,unique
Sula (1973),Jude,212067,212071,thematic_reference,0.9,Jude,stomach. She would be facing the black rose that Jude had kissed and looking at the nostrils of the wom,annotator_1,overlap
Song of Solomon (1977),Hagar,573821,573826,character_reference,0.85,Hagar,","" she said. ""Ain't it pretty?” ""No wonder,"" said Hagar. ""No wonder."" ""No wonder what?"" asked Pilate. ""Lo",annotator_1,overlap
The Bluest Eye (1970),Mary,68268,68272,character_reference,0.85,Mary,"ht her nine lovely orgasms with Mary Jane. Lovely Mary Jane, for whom a candy is named. Three whores liv",annotator_1,overlap
Beloved (1987),Paul,504303,504307,character_reference,0.85,Paul,"of her. She turning out fine. Fine."" It was true. Paul D saw her the next morning when he was on his way",annotator_1,unique
Beloved (1987),job,101917,101920,thematic_reference,0.9,Job,"her soft new feet which, barely capable of their job, slowly bore her to the keeping room. Once there,",annotator_1,unique
Beloved (1987),Paul,475050,475054,character_reference,0.85,Paul,in the tree with a sign on it was her husband or Paul A; whether the bubbling-hot girls in the colored-,annotator_1,overlap
Song of Solomon (1977),Solomon,555761,555768,character_reference,0.85,Solomon,"I plan to."" ""Sweet give you any breakfast?"" asked Solomon. ""She tried, but I wanted to get over here early",annotator_1,overlap
Tar Baby (1981),Gideon,282655,282661,character_reference,0.85,Gideon,"s were bright and on him. ""You going back?"" asked Gideon, “to the island?” ""I don't know."" ""You want to ge",annotator_1,overlap
Sula (1973),Jude,252426,252430,thematic_reference,0.9,Jude,ace in her mind. For over twenty-five years since Jude walked out she had pinned herself into a tiny lif,annotator_1,overlap
Song of Solomon (1977),Pilate,266437,266443,character_reference,0.7,Pilate,"t's for • it's for people who were born natural."" Pilate didn't understand that, but she did understand th",annotator_1,overlap
Song of Solomon (1977),Pilate,308709,308715,character_reference,0.7,Pilate,eak a look at the sky from behind ivory curtains. Pilate began to cry the day Circe brought her white toas,annotator_1,overlap
Song of Solomon (1977),Mary,356935,356939,character_reference,0.85,Mary,"cord. Standing at the stove, waiting for Michael-Mary's milk to skim, she opened the envelope and withd",annotator_1,unique
Paradise (1998),Aaron,570185,570190,character_reference,0.85,Aaron,"hey did to Menus and Fleet. It was self-defense!"" Aaron Poole looked at K.D. who had offered that explana",annotator_1,overlap
Jazz (1992),hope,33164,33168,thematic_reference,0.8,Hope,"man's voice brought tears to the girl's eyes. ""I hope your mama tears you up and down."" Opinions, decis",annotator_1,overlap
Sula (1973),Paul,106349,106353,character_reference,0.85,Paul,"tonight."" ""Thought you was gone can some."" ""Uncle Paul ain't brought me none yet. A peck ain't enough to",annotator_1,overlap
The Bluest Eye (1970),Cain,85801,85805,character_reference,0.85,Cain,"bay a victim, Pecola Breedlove. Bay Boy, Woodrow Cain, Buddy Wilson, Junie Bug—like a necklace of semip",annotator_1,overlap
Song of Solomon (1977),numbers,472848,472855,thematic_reference,0.9,Numbers,"Five hundred dollars, his driver's license, phone numbers on slips of paper, social security card, airline",annotator_1,unique
Paradise (1998),Calvary,190427,190434,character_reference,0.7,Calvary,r think up devilment. The way it was before Mount Calvary was completed. When baptisms were held in sweet w,annotator_1,overlap
Tar Baby (1981),Paul,205797,205801,character_reference,0.85,Paul,"rom the bed toward her. ""What do you like? Billy? Paul? What about Rastus?"" ""Don't be funny. What is you",annotator_1,overlap
A Mercy (2008),Jacob,25518,25523,character_reference,0.85,Jacob,"In spite of his dirty hands and sweat-limp hair, Jacob pressed down his annoyance and chose to focus on",annotator_1,overlap
Song of Solomon (1977),Ruth,259876,259880,thematic_reference,0.9,Ruth,"Don't nobody have to die if they don't want to."" Ruth felt a chill. She'd always believed that her fath",annotator_1,overlap
Tar Baby (1981),Gideon,538825,538831,character_reference,0.7,Gideon,"sied herself picking stones out of the rice while Gideon told Son that the yalla was gone. ""She was here?",annotator_1,overlap
Paradise (1998),faith,573997,574002,thematic_reference,0.8,Faith,"le death of a child-we confirm, defer or lose our faith. Here in the tick tock of this moment, in this pl",annotator_1,overlap
Song of Solomon (1977),Hagar,175445,175450,character_reference,0.85,Hagar,"reoccupation-who could whip him. ""Probably,"" said Hagar. ""Ha! Well, I guess I better not try to prove you",annotator_1,overlap
Song of Solomon (1977),Ruth,113674,113678,thematic_reference,0.9,Ruth,ad improved for Macon Dead during the war. Except Ruth. And years later when the war was over and that p,annotator_1,overlap
Sula (1973),Jude,145607,145611,thematic_reference,0.9,Jude,"ou?"" ""Is that where it's at, in your back?"" ""Hah! Jude thinks it's everywhere."" what is ""げ​? ""He's right",annotator_1,overlap
Beloved (1987),Paul,120792,120796,character_reference,0.85,Paul,rrings. How did she know? BELOVED WAS shining and Paul D didn't like it. Women did what strawberry plant,annotator_1,overlap
Tar Baby (1981),Gideon,187867,187873,character_reference,0.7,Gideon,from the pantry chocolate at the very least. Once Gideon saw an empty Evian bottle in the gazebo. Then the,annotator_1,overlap
Paradise (1998),psalms,167084,167090,thematic_reference,0.9,Psalms,"with a cup of hot tea, read some verses or a few psalms and collect her thoughts on the matter that was a",annotator_1,overlap
Beloved (1987),Paul,295349,295353,character_reference,0.85,Paul,ine Street and rode the wind above the pig yards. Paul D heard them but he stayed on because all in all,annotator_1,overlap
Paradise (1998),hope,263184,263188,thematic_reference,0.8,Hope,"f Mattie cooked a real supper tonight? No fish, I hope, or do you like fish? Trout's wonderful in Kansas",annotator_1,overlap
Song of Solomon (1977),Ruth,367058,367062,thematic_reference,0.9,Ruth,"ter of a wealthy prop- erty owner and the elegant Ruth Foster, granddaughter of the magnificent and wors",annotator_1,overlap
Song of Solomon (1977),Solomon,563163,563170,character_reference,0.85,Solomon,"Jake (who was also, apparently, ""the only son of Solomon"") that the twirl- ing boy stopped. Now Milkman un",annotator_1,overlap
Paradise (1998),Mary,516417,516421,character_reference,0.85,Mary,"them in two. Never put one over the other. Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, i",annotator_1,unique
Tar Baby (1981),hope,328051,328055,thematic_reference,0.8,Hope,"seat, there's a five-liter bottle. Use that."" ""I hope you're right. That there's gas in that pump.” ""I",annotator_1,overlap
Tar Baby (1981),hope,337425,337429,thematic_reference,0.8,Hope,"rry, Margaret, Michael will show. You'll see."" ""I hope so. It's going to be so nice. I'm cooking everyth",annotator_1,unique
Beloved (1987),Paul,189750,189754,character_reference,0.85,Paul,"On her mind was the supper she wanted to fix for Paul D-something dif- ficult to do, something she woul",annotator_1,overlap
Song of Solomon (1977),Pilate,545180,545186,character_reference,0.7,Pilate,"lle-that re- minded him of how he used to feel in Pilate's house. Sitting in Susan Byrd's living room, lyi",annotator_1,overlap
Song of Solomon (1977),Solomon,492775,492782,character_reference,0.85,Solomon,"rd like a wicked brow. Milkman walked back toward Solomon's store. He needed a place to stay, some informat",annotator_1,overlap
Song of Solomon (1977),Mary,345346,345350,character_reference,0.85,Mary,"ired with the State Poet Laureate. ""She's Michael-Mary Graham's amanuensis."" The rickety Latin word made",annotator_1,overlap
Song of Solomon (1977),Hagar,587261,587266,character_reference,0.7,Hagar,"nd hate your hair?"" ""He loves silky hair."" ""Hush, Hagar."" ""Penny-colored hair."" ""Please, honey."" ""And lem",annotator_1,overlap
Beloved (1987),job,363021,363024,thematic_reference,0.9,Job,". Sethe understood it then, but now with a paying job and an employer who was kind enough to hire an ex",annotator_1,overlap
Song of Solomon (1977),Pilate,488844,488850,character_reference,0.7,Pilate,"one's arms, or that one, or that. That's the way Pilate must have looked as a girl, looked even now, but",annotator_1,unique
Song of Solomon (1977),Pilate,31312,31318,character_reference,0.85,Pilate,"d. And as if that were not enough, a sister named Pilate Dead, who would never mention to her brother the",annotator_1,unique
Paradise (1998),hope,100248,100252,thematic_reference,0.8,Hope,"ousins had been buried two years ago, K.D., their hope and their despair, was the last male in a line th",annotator_1,overlap
Paradise (1998),lot,91769,91772,character_reference,0.7,Lot,"dren?"" Mavis could not speak. ""There used to be a lot of children here. This was a school once. A beaut",annotator_1,overlap
Paradise (1998),lot,412055,412058,character_reference,0.7,Lot,"you're looking for?"" ""Why not? There was a whole lot of life before slavery. And we ought to know what",annotator_1,overlap
The Bluest Eye (1970),communion,243125,243134,thematic_reference,0.8,Communion,"e academic gloom, that he equated lovemaking with communion and the Holy Grail, she sim- ply left. She had no",annotator_1,overlap
Beloved (1987),Loaves and fishes,261811,261828,thematic_reference,0.8,Loaves And Fishes,"dding, raised bread, shortbread—it made them mad. Loaves and fishes were His powers-they did not belong to an ex- sla",annotator_1,overlap
Song of Solomon (1977),Pilate,33969,33975,character_reference,0.7,Pilate,"-and that wasn't much-of running the house again, Pilate continued to visit, her shoelaces undone, a knitt",annotator_1,overlap
Song of Solomon (1977),Pilate,50861,50867,character_reference,0.7,Pilate,"heard the music. They were singing. All of them. Pilate, Reba, and Reba's daughter, Hagar. There was no o",annotator_1,overlap
Beloved (1987),Paul,296374,296378,character_reference,0.7,Paul,"he paused when the evening shift came on, to let Paul D's movements catch up to his own. He had made up",annotator_1,unique
Paradise (1998),Mary,470617,470621,character_reference,0.85,Mary,"ht life for Consolata. Better than all right, for Mary Magna had taught her patience as the first order",annotator_1,unique
Tar Baby (1981),grace,162918,162923,thematic_reference,0.8,Grace,"ore sipping it through a lump of sugar. More than grace, she thought, Valerian had courage. He could not",annotator_1,overlap
Song of Solomon (1977),Pilate,386251,386257,character_reference,0.7,Pilate,"f a dead man. Later, as Macon drove them all home-Pilate sitting in front, Guitar and himself in the back-",annotator_1,overlap
Song of Solomon (1977),Pilate,169501,169507,character_reference,0.7,Pilate,"en look- ing out the back window. She screamed to Pilate, ""Mama! He's hitting her! I saw him! With his fis",annotator_1,unique
Song of Solomon (1977),Hagar,580756,580761,character_reference,0.85,Hagar,"e on back at eight-thirty. Is it washed already?"" Hagar nodded. ""Okay,"" said Marcelline. ""Eight-thirty. B",annotator_1,overlap
Song of Solomon (1977),Ruth,220133,220137,thematic_reference,0.9,Ruth,"middle of the night, especially a woman as old as Ruth. And what man wanted a woman over sixty anyway? F",annotator_1,overlap
Beloved (1987),Paul,499441,499445,character_reference,0.85,Paul,"ng his coat in patches, is asleep by the pump, so Paul D knows Beloved is truly gone. Disappeared, some",annotator_1,overlap
Tar Baby (1981),Gideon,545495,545501,character_reference,0.85,Gideon,"way from him."" ""A woman, man. Just a woman,"" said Gideon patiently. ""I have to find her."" ""How? Paris is a",annotator_1,unique
Song of Solomon (1977),lot,359732,359735,character_reference,0.7,Lot,never set foot in her house. And she hated him a lot for the shame she felt. Hated him sometimes right,annotator_1,overlap
Song of Solomon (1977),Pilate,78371,78377,character_reference,0.7,Pilate,"t,"" the girl answered. ""Push."" ""About time,"" said Pilate. ""The light be gone before you know it."" ""Tommy's",annotator_1,overlap
Song of Solomon (1977),lot,596124,596127,character_reference,0.7,Lot,"him. You know colored people and Indians mixed a lot, but sometimes, well, some Indians didn't like it",annotator_1,overlap
Song of Solomon (1977),grace,18156,18161,thematic_reference,0.8,Grace,"ussy willow, Scotch pine. But always something to grace the dinner table in the evening. It was for her f",annotator_1,overlap
Song of Solomon (1977),Saul,498949,498953,character_reference,0.85,Saul,"olomon."" ""Get them women outta here."" ""Stick him, Saul, stick that cocksucker."" But Saul had a jagged cu",annotator_1,unique
Beloved (1987),Paul,82829,82833,character_reference,0.85,Paul,interference and on the third day flat-out asked Paul D how long he was going to hang around. The phras,annotator_1,overlap
Paradise (1998),Zechariah,374292,374301,thematic_reference,0.9,Zechariah,"ded his days as a street sweeper. But they alone (Zechariah Morgan and Juvenal DuPres in Louisiana, Drum Blac",annotator_1,overlap
Beloved (1987),John,262449,262453,thematic_reference,0.9,John,"brother and sister who gave Stamp Paid, Ella and John clothes, goods and gear for runaways because they",annotator_1,overlap
The Bluest Eye (1970),Jesus,73517,73522,character_reference,0.85,Jesus,"Well, this hippo had a ball back in Chicago. Whoa Jesus, ninety- nine!"" ""How come you always say 'Whoa Je",annotator_1,overlap
Song of Solomon (1977),SOLOMON,59,66,character_reference,0.85,Solomon,"VERSITY OF LIBRARIES C    SONG OF SOLOMON SONG OF SOLOMON Toni Morrison Alfred A. Knopf, New York, 1993 UGL",annotator_1,unique
Beloved (1987),mark,116866,116870,thematic_reference,0.9,Mark,"ill you know me? Mark me, too,' I said. 'Mark the mark on me too.'"" Sethe chuckled. ""Did she?"" asked Den",annotator_1,overlap
Song of Solomon (1977),Ruth,256649,256653,thematic_reference,0.9,Ruth,"owly back to her bench. Pilate turned her eyes to Ruth. ""Come on in. Rest yourself before you hop on tha",annotator_1,unique
Song of Solomon (1977),Hagar,573260,573265,character_reference,0.85,Hagar,idn't even look at it. One day Pilate sat down on Hagar's bed and held a compact before her granddaughter,annotator_1,overlap
Beloved (1987),Paul,77235,77239,character_reference,0.85,Paul,"o, kneeling in the keeping room the morning after Paul D came, she was distracted by the two orange squa",annotator_1,overlap
Song of Solomon (1977),Hagar,162492,162497,character_reference,0.85,Hagar,"the waitress for the check. ""Hagar's. Yeah. Sweet Hagar. Wonder what her name is."" ""You just said it."" ""I",annotator_1,unique
The Bluest Eye (1970),hope,12994,12998,thematic_reference,0.8,Hope,"isten to and watch out for their voices. ""Well, I hope don't nobody let me roam around like that when I",annotator_1,unique
Beloved (1987),job,456611,456614,thematic_reference,0.9,Job,"not eaten and it rocked Denver like gunshot. The job she started out with, protecting Beloved from Set",annotator_1,overlap
A Mercy (2008),Jacob,43343,43348,character_reference,0.85,Jacob,"iper having played less well than himself, raised Jacob's spirits enough for him to join in the singing.",annotator_1,overlap
Song of Solomon (1977),hope,160647,160651,thematic_reference,0.8,Hope,"in't nothin. Whatever he told you, forget it."" ""I hope I can. I sure hope I can."" ""Listen, baby, people",annotator_1,overlap
A Mercy (2008),hope,175236,175240,thematic_reference,0.8,Hope,the post road that takes me to the hamlet where I hope you are. I say thank you and lift her hand to kis,annotator_1,overlap
Song of Solomon (1977),Pilate,574382,574388,character_reference,0.7,Pilate,"in. ""I look like a ground hog. Where's the comb?"" Pilate called Reba and together they flew through the ho",annotator_1,overlap
Tar Baby (1981),Mary,64153,64157,character_reference,0.85,Mary,"ty or special work to be done, he did not bring a Mary who, according to Sydney, might be his wife, his",annotator_1,overlap
Beloved (1987),Paul,446912,446916,character_reference,0.85,Paul,"of a red, red heart. ""Tell me something, Stamp."" Paul D's eyes were rheumy. ""Tell me this one thing. Ho",annotator_1,overlap
A Mercy (2008),Judith,123587,123593,character_reference,0.7,Judith,"ad been sent away in disgrace by her family. Two, Judith and Lydia, were prostitutes ordered to choose bet",annotator_1,overlap
Paradise (1998),job,324578,324581,thematic_reference,0.9,Job,e thing fell into place. Car- los could leave his job with little outcry during the holidays. Milton Tr,annotator_1,overlap
Beloved (1987),Paul,252748,252752,character_reference,0.85,Paul,". Tucked into the well of his arm, Sethe recalled Paul D's face in the street when he asked her to have",annotator_1,overlap
Song of Solomon (1977),Pilate,336286,336292,character_reference,0.7,Pilate,"! Who? Hagar? Right up in your face she blows it. Pilate? She loves you, boy. She wouldn't touch you."" ""Yo",annotator_1,overlap
Song of Solomon (1977),Hagar,256503,256508,character_reference,0.85,Hagar,"w she held up her hand, imperiously, and silenced Hagar's whines. ""Sit down there. Sit down and don't lea",annotator_1,overlap
A Mercy (2008),John,75995,75999,thematic_reference,0.9,John,"rful remedy she knew: devil's bit, mugwort, Saint-John's-wort, maiden- hair and periwinkle; boiled it, s",annotator_1,overlap
Paradise (1998),Zechariah,371476,371485,thematic_reference,0.9,Zechariah,h with them if you didn't know. That would be the Zechariah Coffee would have chosen for himself. That would,annotator_1,unique
Tar Baby (1981),Gideon,537551,537557,character_reference,0.85,Gideon,from the awkwardness and walk around outside when Gideon came in. The day's disappointment ran from his fa,annotator_1,overlap
The Bluest Eye (1970),lot,51647,51650,character_reference,0.7,Lot,"uldn't feel hellfire, but I'm cold. I got to do a lot of things, but I ain't got to freeze."" ""Leave me",annotator_1,overlap
The Bluest Eye (1970),Jesus,72031,72036,character_reference,0.85,Jesus,"ore people than TB. And if you crossed him? Whoa, Jesus! He'd run you as long as there was ground. Well,",annotator_1,overlap
Song of Solomon (1977),Ruth,93130,93134,thematic_reference,0.9,Ruth,"rried he used to talk about Lin- coln's Heaven to Ruth. Sitting on the porch swing in the dark, he would",annotator_1,unique
Song of Solomon (1977),Pilate,317447,317453,character_reference,0.85,Pilate,"s ain't money; it's gold. It'll keep us for life, Pilate. We can get us another farm. We can-"" ""Leave it,",annotator_1,overlap
A Mercy (2008),Jacob,37327,37332,character_reference,0.85,Jacob,"apparently, for D'Ortega's hand moved to his hip. Jacob's eyes fol- lowed the movement as the ringed fing",annotator_1,overlap
