novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Song of Solomon (1977),Hagar,256573,256578,character_reference,0.7,Hagar,"down there. Sit down and don't leave this yard."" Hagar slumped and moved slowly back to her bench. Pilat",annotator_3,overlap
Tar Baby (1981),Paul,246943,246947,character_reference,0.85,Paul,"ugh the next day because Drake, Soldier and Ernie Paul kept him awake in the night. That's how he came t",annotator_3,overlap
Song of Solomon (1977),Pilate,337422,337428,character_reference,0.7,Pilate,"They're not clock people, Guitar. I don't believe Pilate knows how to tell time except by the sun."" ""They",annotator_3,overlap
Song of Solomon (1977),lot,141067,141070,character_reference,0.7,Lot,him. Suddenly it seemed to him that there were a lot of people out for that time of day. Where the hel,annotator_3,unique
Song of Solomon (1977),Pilate,86006,86012,character_reference,0.7,Pilate,"taste no worse,"" Reba said. ""Your wine any good, Pilate?"" asked Guitar. ""Couldn't tell you."" ""Why not?"" """,annotator_3,overlap
Song of Solomon (1977),Solomon,600634,600641,character_reference,0.85,Solomon,mind. Heddy lived a good ways off from the place Solomon and them others worked on. She tried to keep the,annotator_3,overlap
Tar Baby (1981),eve,272306,272309,character_reference,0.7,Eve,"up the hillside, and at various times during the eve- ning, heads poked in her doorway, and neighbors",annotator_3,overlap
Beloved (1987),lot,294144,294147,character_reference,0.7,Lot,"rs moved west, St. Louis and Chicago now ate up a lot of the business, Cincinnati was still pig port in",annotator_3,overlap
Beloved (1987),Paul,106680,106684,character_reference,0.85,Paul,"ck alone. ""You just gonna feed her? From now on?"" Paul D, feeling un- generous, and surprised by it, hea",annotator_3,overlap
Song of Solomon (1977),Solomon,607113,607120,character_reference,0.7,Solomon,"-o-o-o-o Solomon done fly, 329 Solomon done gone /Solomon cut across the sky, Solomon gone home!'"" He could",annotator_3,overlap
Beloved (1987),Paul,47752,47756,character_reference,0.85,Paul,"d. He told the story to Paul F, Halle, Paul A and Paul D in the peculiar way that made them cry-laugh. S",annotator_3,unique
Song of Solomon (1977),Solomon,491202,491209,character_reference,0.7,Solomon,"ense words accompanied by more rapid twirl- ing: ""Solomon rye balaly shoo; yaraba medina hamlet too""- until",annotator_3,overlap
Sula (1973),lot,247941,247944,character_reference,0.7,Lot,"af-dead promise, they went too deep, too far... A lot of them died there. The earth, now warm, shifted;",annotator_3,unique
Song of Solomon (1977),Pilate,33969,33975,character_reference,0.7,Pilate,"-and that wasn't much-of running the house again, Pilate continued to visit, her shoelaces undone, a knitt",annotator_3,overlap
Song of Solomon (1977),Hagar,568053,568058,character_reference,0.85,Hagar,"belongs to you because you want to belong to him. Hagar, don't. It's a bad word, 'belong.' Especially whe",annotator_3,overlap
Song of Solomon (1977),lot,57725,57728,character_reference,0.7,Lot,"liding by with a tiny bit of jealousy and a whole lot of amusement, for Macon's wide green Packard beli",annotator_3,overlap
Paradise (1998),Zechariah,361984,361993,thematic_reference,0.9,Zechariah,rse Bible and what the heavy ink blot hid next to Zechariah's name in the Morgan Bible. Her father told her s,annotator_3,overlap
Song of Solomon (1977),Ruth,408196,408200,thematic_reference,0.9,Ruth,"loose and uncombed hair, matching her slack lips, Ruth's stepped-up surveillance, his father's bottomles",annotator_3,overlap
Song of Solomon (1977),lot,282352,282355,character_reference,0.7,Lot,"style (one train and two buses), for Pilate had a lot of money; the crash of 1929 had produced so many",annotator_3,unique
Paradise (1998),lot,207063,207066,character_reference,0.7,Lot,ver. When he and Steward had enlisted there was a lot to learn-from how to tie an army tie to how to pa,annotator_3,overlap
Song of Solomon (1977),Pilate,175732,175738,character_reference,0.7,Pilate,"et people tell me what to do. I do what I want."" ""Pilate tells you what to do."" ""But I don't have to do it",annotator_3,overlap
Tar Baby (1981),numbers,103250,103257,thematic_reference,0.9,Numbers,three . . . his little hand in hers repeating the numbers as they mounted each tread. No one would believe,annotator_3,overlap
Beloved (1987),Paul,19764,19768,character_reference,0.85,Paul,"weet Home."" ""Good morning, Mr. D."" ""Garner, baby. Paul D Garner."" ""Yes sir."" ""Glad to get a look at you.",annotator_3,unique
Sula (1973),Jude,133264,133268,thematic_reference,0.9,Jude,"t. They had taken a housekeeping room with one of Jude's aunts (over the protest of Mrs. Wright, who had",annotator_3,unique
Song of Solomon (1977),Ruth,138200,138204,thematic_reference,0.9,Ruth,herself with a vicious vocabulary and a fast lip. Ruth was a pale but compli- cated woman given to devio,annotator_3,unique
Paradise (1998),lot,545092,545095,character_reference,0.7,Lot,ars till she threw him out the door. Take a whole lot of healthy babies to make him for- get that. He's,annotator_3,overlap
Tar Baby (1981),Eve,112767,112770,character_reference,0.7,Eve,"'d like to come for the entire weekend. Christmas Eve, a dinner party; then breakfast, then some boatin",annotator_3,unique
Song of Solomon (1977),Solomon,485045,485052,character_reference,0.85,Solomon,"he man behind the counter, who he assumed was Mr. Solomon hirnself. Milkman asked him for a cold bottle of",annotator_3,unique
Tar Baby (1981),job,481875,481878,thematic_reference,0.9,Job,hem down there with him not knowing if they had a job or not. You should cook for them. What the hell k,annotator_3,overlap
Beloved (1987),Paul,433623,433627,character_reference,0.85,Paul,"loses the door of the cabin. Carefully, he looks. Paul D does not look back. It is sprinkling now. A tea",annotator_3,overlap
Song of Solomon (1977),Grace,601907,601912,thematic_reference,0.8,Grace,"325 ""Well, you can say goodbye to it, Mr. Macon. Grace will go to dinner all over the county telling peo",annotator_3,overlap
Paradise (1998),Calvary,156409,156416,character_reference,0.7,Calvary,"ame back to her. Driving away from the meeting at Calvary, Steward and Dovey had a small but familiar disag",annotator_3,overlap
Beloved (1987),John,437897,437901,thematic_reference,0.9,John,"where you want to be. My house is your house too. John and Ella, Miss Lady, Able Woodruff, Willie Pike-a",annotator_3,overlap
Sula (1973),Jude,158700,158704,thematic_reference,0.9,Jude,"I didn't want to say it in evoking front of her, Jude. And even when you began to talk, I couldn't hear",annotator_3,unique
Song of Solomon (1977),Pilate,269329,269335,character_reference,0.7,Pilate,"across the street from it, the hotel/ whorehouse. Pilate chose the laundry and walked in, saying to the th",annotator_3,overlap
Paradise (1998),Mary,480021,480025,character_reference,0.85,Mary,"basket back and forth for years. Other than with Mary Magna, “stepping in"" was of no use. There was no",annotator_3,unique
Beloved (1987),Jesus,71279,71284,character_reference,0.85,Jesus,"tle in a lot of ways. You know, the kind who know Jesus by His first name, but out of politeness never us",annotator_3,overlap
Song of Solomon (1977),Pilate,615540,615546,character_reference,0.7,Pilate,The body you shouldn't fly off and leave. Pilate! Pilate! Come here. Let me tell you what your father said,annotator_3,overlap
Song of Solomon (1977),Pilate,616160,616166,character_reference,0.85,Pilate,"ebody found it and found him too. They must have, Pilate. Long before you got there. But, Pilate..."" She d",annotator_3,unique
Song of Solomon (1977),Hagar,176021,176026,character_reference,0.85,Hagar,"he was a victim of. ""How old are you now?"" asked Hagar. She lifted her eye- brows like a woman mildly in",annotator_3,unique
Tar Baby (1981),Jesus,180377,180382,character_reference,0.85,Jesus,"o his bed if he wanted it, collect his underwear (Jesus), call him sir, step aside if they met him in the",annotator_3,unique
Beloved (1987),Paul,446828,446832,character_reference,0.85,Paul,"stairs, choke- cherry trees, cameo pins, aspens, Paul A's face, sausage or the loss of a red, red heart",annotator_3,unique
Song of Solomon (1977),lot,262030,262033,character_reference,0.7,Lot,"idn't mind it too much; matter of fact, I liked a lot of it. I loved the geography part. Learning about",annotator_3,unique
Song of Solomon (1977),Hagar,84748,84753,character_reference,0.85,Hagar,"luck at all...."" ""He comes just once a year.. .."" Hagar and Pilate pulled the conversation apart, each ya",annotator_3,overlap
Beloved (1987),hope,13071,13075,thematic_reference,0.8,Hope,"ard the closed door. ""Oh it's truly meant. I just hope you'll pardon my house. Come on in. Talk to Denve",annotator_3,overlap
Song of Solomon (1977),Babylon,404223,404230,character_reference,0.7,Babylon,"through Babylon, then humiliate us like whores in Babylon. Now he has knocked the ice out of Corinthians' h",annotator_3,overlap
Song of Solomon (1977),Solomon,562508,562515,character_reference,0.85,Solomon,Ryna? Why did the second name sound so familiar? Solomon and Ryna. The woods. The hunt. Solomon's Leap and,annotator_3,unique
Tar Baby (1981),Gideon,277587,277593,character_reference,0.85,Gideon,to go blind. Son asked who were the blind race so Gideon told him a story about a race of blind people des,annotator_3,overlap
Song of Solomon (1977),Mary,154693,154697,character_reference,0.85,Mary,"e; and every- body found excitement there. For in Mary's the lights made everybody beautiful, or if not",annotator_3,overlap
Tar Baby (1981),Gideon,187867,187873,character_reference,0.7,Gideon,from the pantry chocolate at the very least. Once Gideon saw an empty Evian bottle in the gazebo. Then the,annotator_3,overlap
Beloved (1987),Paul,416736,416740,character_reference,0.85,Paul,"ghty sorry; they all were. ""Why she call on him?"" Paul D asked. ""Why she need the school- teacher?"" ""She",annotator_3,overlap
Beloved (1987),Paul,73492,73496,character_reference,0.85,Paul,"on: plans. The morning after the first night with Paul D, Sethe smiled just thinking about what the word",annotator_3,overlap
Paradise (1998),Aaron,557389,557394,character_reference,0.85,Aaron,"meet him. He and Lone would get to Deed Sands and Aaron Poole. Melinda said they ought to notify Dovey, b",annotator_3,overlap
Jazz (1992),hope,17288,17292,thematic_reference,0.8,Hope,"wife's side, then the face stares at him without hope or regret and it is the absence of accusation tha",annotator_3,overlap
A Mercy (2008),lot,146567,146570,character_reference,0.7,Lot,"he had a strong reason to succeed. And she felt a lot of affection for her, although it took some time",annotator_3,overlap
A Mercy (2008),Jacob,141284,141289,character_reference,0.85,Jacob,ude that could rise up and take her prisoner when Jacob was away. She might be bending in a patch of radi,annotator_3,unique
Song of Solomon (1977),Solomon,566169,566176,character_reference,0.85,Solomon,"d an illegitimate child, and her father- No. It's Solomon she is crying for, not a baby. ""Solomon don't lea",annotator_3,overlap
The Bluest Eye (1970),Holy Grail,243143,243153,thematic_reference,0.8,Holy Grail,"that he equated lovemaking with communion and the Holy Grail, she sim- ply left. She had not lived by the sea",annotator_3,overlap
Song of Solomon (1977),Pilate,280060,280066,character_reference,0.7,Pilate,"g with winemaking, cooking whiskey became the way Pilate began to make her steady living. That skill allow",annotator_3,unique
Sula (1973),John,145732,145736,thematic_reference,0.9,John,"ust be glad he found it, wherever it is. Remember John L.?"" ""When Shirley said he got her down by the we",annotator_3,overlap
Tar Baby (1981),Gideon,191679,191685,character_reference,0.7,Gideon,"ugh the clear cascade of the French of Dominique. Gideon couldn't stop her, so he tried to gulp coffee whi",annotator_3,unique
Song of Solomon (1977),Ruth,256990,256994,thematic_reference,0.9,Ruth,". Can I slice you up some?"" ""No, thank you,"" said Ruth. She was trembling a little now. After the tensio",annotator_3,overlap
Song of Solomon (1977),lot,138306,138309,character_reference,0.7,Lot,ness and ultra-fine manners. She seemed to know a lot and understand very little. It was an interesting,annotator_3,overlap
Song of Solomon (1977),Pilate,608219,608225,character_reference,0.7,Pilate,"es, and things. Names that had meaning. No wonder Pilate put hers in her ear. When you know your name, you",annotator_3,overlap
Paradise (1998),Eve,516458,516461,character_reference,0.7,Eve,". Eve is Mary's mother. Mary is the daugh- ter of Eve."" Then, in words clearer than her introductory sp",annotator_3,unique
Song of Solomon (1977),Pilate,316935,316941,character_reference,0.7,Pilate,"n a hollow voice before he melted away again. 171 Pilate darted around the cave calling him, looking for h",annotator_3,overlap
Song of Solomon (1977),Pilate,615407,615413,character_reference,0.7,Pilate,hat. He wasn't talking about the man in the cave. Pilate! He was talking about himself. His own father fle,annotator_3,unique
Song of Solomon (1977),Grace,540743,540748,thematic_reference,0.8,Grace,"nd he knows I know he is."" ""Everybody knows that, Grace."" ""Mr. Macon doesn't know it. I saw John on the s",annotator_3,overlap
Song of Solomon (1977),Hagar,504065,504070,character_reference,0.7,Hagar,itar. Now he took them alone. Not only had he let Hagar stab him; he had let the nightmare witch catch hi,annotator_3,overlap
Beloved (1987),Paul,16084,16088,character_reference,0.85,Paul,"th of em walked off just before Baby Suggs died."" Paul D looked at the spot where the grief had soaked h",annotator_3,overlap
Beloved (1987),Jesus,84735,84740,character_reference,0.85,Jesus,"u know what I mean."" ""I do and I don't like it."" ""Jesus,"" he whispered. ""Who?"" Sethe was getting loud aga",annotator_3,overlap
Paradise (1998),Mary,439544,439548,character_reference,0.85,Mary,"He rode on past and disappeared into the feedlot. Mary Magna emerged with her purchases, complaining a l",annotator_3,unique
A Mercy (2008),Eve,150209,150212,character_reference,0.7,Eve,"ut was that not the way it should be? Adam first, Eve next, and also, confused about her role, the firs",annotator_3,unique
Song of Solomon (1977),Pilate,256623,256629,character_reference,0.85,Pilate,"Hagar slumped and moved slowly back to her bench. Pilate turned her eyes to Ruth. ""Come on in. Rest yourse",annotator_3,overlap
Song of Solomon (1977),Pilate,227448,227454,character_reference,0.7,Pilate,"as the one brought you here in the first place."" ""Pilate?"" Milkman was coming awake. He had begun listenin",annotator_3,unique
Paradise (1998),Calvary,404472,404479,character_reference,0.7,Calvary,"r than a political one. Then, as he stood outside Calvary, continuing his requests, he would not have had t",annotator_3,overlap
Song of Solomon (1977),Hagar,614844,614849,character_reference,0.85,Hagar,ent was when somebody took another person's life. Hagar. Something of Hagar's must be nearby. Pilate woul,annotator_3,overlap
A Mercy (2008),job,49542,49545,thematic_reference,0.9,Job,of being taken on as a runner for a law firm. The job required literacy and led to his being signed up,annotator_3,overlap
Song of Solomon (1977),Ruth,25413,25417,thematic_reference,0.9,Ruth,"im. So Macon Dead neither heard of nor visualized Ruth's sudden ter- ror, her awkward jump from the rock",annotator_3,overlap
Beloved (1987),lot,92581,92584,character_reference,0.7,Lot,"le of themselves. So, although the carnival was a lot less than mediocre (which is why it agreed to a C",annotator_3,overlap
Song of Solomon (1977),Magdalene,399445,399454,character_reference,0.85,Magdalene,"'t you say? You want me to give it another shot?"" Magdalene called Lena drew one hand out of the pocket of he",annotator_3,overlap
A Mercy (2008),Jacob,144484,144489,character_reference,0.85,Jacob,alive. She once received a message from a captain Jacob knew. Eighteen months after he was charged to mak,annotator_3,overlap
Beloved (1987),Paul,413962,413966,character_reference,0.85,Paul,"d be hung. And a oil lamp in a cellar was sad, so Paul D sat on the porch steps and got additional warmt",annotator_3,overlap
Beloved (1987),Paul,433454,433458,character_reference,0.85,Paul,"look for Halle, not Paul A. They must have found Paul A and if a whiteman finds you it means you are su",annotator_3,unique
Tar Baby (1981),lot,210000,210003,character_reference,0.7,Lot,"s smiling at the same time. ""They must be worth a lot, then.” ""Quite a lot. Priceless."" ""Nothing's pric",annotator_3,overlap
Beloved (1987),Seth,59316,59320,character_reference,0.7,Seth,"d of cooing women each of whom was called Ma'am. ""Seth-thuh."" ""Ma'am."" ""Hold on to the baby."" ""Yes, Ma'a",annotator_3,overlap
Song of Solomon (1977),Hagar,323932,323937,character_reference,0.85,Hagar,"dy in that house got a gun."" ""You don't know what Hagar's got."" ""Look, Milk. She's been trying to kill yo",annotator_3,overlap
Song of Solomon (1977),Hagar,86698,86703,character_reference,0.7,Hagar,"esh piece of twig in her mouth. ""We would have."" ""Hagar, don't contradict your mama,"" Reba whispered. ""Wh",annotator_3,unique
Song of Solomon (1977),Pilate,303342,303348,character_reference,0.7,Pilate,"ey too. When I asked Hagar what it was she said, 'Pilate's inheritance.'"" ""And it made a hickey on your he",annotator_3,overlap
Song of Solomon (1977),Pilate,319486,319492,character_reference,0.7,Pilate,"as green."" Macon Dead rubbed his hands together. ""Pilate came to this city in 1930. Two years later they c",annotator_3,overlap
Song of Solomon (1977),Jesus,208947,208952,character_reference,0.85,Jesus,"that? How they love them little white bags?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a",annotator_3,overlap
Song of Solomon (1977),Ruth,588367,588371,thematic_reference,0.9,Ruth,"halfway through the service, it seemed as though Ruth was going to be the lone member of the bereaved f",annotator_3,overlap
A Mercy (2008),Jesus,249549,249554,character_reference,0.85,Jesus,despair or be faint of heart but to love God and Jesus Christ with all my soul; to pray for the delivera,annotator_3,unique
Song of Solomon (1977),hope,456216,456220,thematic_reference,0.8,Hope,"d once a week. They come. They'll find me. I just hope it's soon."" He loosened his collar and lit anothe",annotator_3,overlap
Song of Solomon (1977),Pilate,616325,616331,character_reference,0.7,Pilate,"nd he looked in her eyes and at her still mouth. ""Pilate, your father's body floated up out of the grave y",annotator_3,overlap
Paradise (1998),Calvary,156974,156981,character_reference,0.7,Calvary,"me to Dovey. It was close to her sister, to Mount Calvary, the Women's Club. It was also where her Friend c",annotator_3,unique
Tar Baby (1981),Paul,245384,245388,character_reference,0.85,Paul,"an three hundred people. Drake, Soldier and Ernie Paul laughed and pointed their fingers. How it feel? I",annotator_3,overlap
Paradise (1998),job,385192,385195,thematic_reference,0.9,Job,No time for a decent wake. So you were his first job. And a wonderful job he did too. You were beautif,annotator_3,unique
Sula (1973),Jude,131625,131629,thematic_reference,0.9,Jude,"singly. She didn't even know she had a neck until Jude remarked on it, or that her smile was anything bu",annotator_3,unique
Song of Solomon (1977),Pilate,177722,177728,character_reference,0.7,Pilate,"What you all got in there?"" he asked her. ""That's Pilate's stuff. She calls it her inheritance."" Hagar was",annotator_3,overlap
A Mercy (2008),Jacob,38078,38083,character_reference,0.85,Jacob,"le? Where else could rank tremble before courage? Jacob turned away, letting his exposed, unarmed back co",annotator_3,overlap
Paradise (1998),Zechariah,368579,368588,thematic_reference,0.9,Zechariah,"om where? His first name, Coffee, was the same as Zechariah's before he changed it to run for lieutenant gove",annotator_3,unique
Tar Baby (1981),hope,265339,265343,thematic_reference,0.8,Hope,"the small waiting in Sydney, some expectation or hope that his employer would give him a hint of what h",annotator_3,unique
Beloved (1987),Paul,121551,121555,character_reference,0.85,Paul,"men could, when one of their number was aroused. Paul D looked carefully at Beloved to see if she was a",annotator_3,unique
Tar Baby (1981),Gideon,363764,363770,character_reference,0.85,Gideon,""" asked Valerian. ""Gideon. Yardman."" ""His name is Gideon?"" asked Jadine. ""What a beautiful name. Gideon.""",annotator_3,overlap
Beloved (1987),Paul,357488,357492,character_reference,0.85,Paul,"ow there were no bad feelings and set out to find Paul D. He found him on the steps of Holy Redeemer, ho",annotator_3,overlap
Song of Solomon (1977),Magdalene,404314,404323,character_reference,0.85,Magdalene,"f Corinthians' hand again. And you are to blame."" Magdalene called Lena was crying. ""You are to blame. You ar",annotator_3,unique
Beloved (1987),Acts,106979,106983,thematic_reference,0.9,Acts,"l,"" Paul D said, mostly to himself. ""Funny how?"" ""Acts sick, sounds sick, but she don't look sick. Good",annotator_3,unique
Paradise (1998),David,263114,263119,character_reference,0.85,David,meone local. Are those your own lashes? Gracious. David? Do you know if Mattie cooked a real supper tonig,annotator_3,overlap
Tar Baby (1981),grace,127107,127112,thematic_reference,0.8,Grace,asn't like what he thought: all grits and natural grace. But he did make me want to apologize for what I,annotator_3,unique
Song of Solomon (1977),Hagar,584081,584086,character_reference,0.85,Hagar,"her, knocking Chantilly and Bandit to the floor. Hagar stiffened and pulled away from her mother. ""I hav",annotator_3,overlap
Song of Solomon (1977),Hagar,124356,124361,character_reference,0.7,Hagar,"board, but the game would go on. 69 Sleeping with Hagar had made him generous. Or so he is thought. Wide-",annotator_3,unique
Sula (1973),Jesus,250028,250033,character_reference,0.85,Jesus,"with them. Thirteen, fourteen, fifteen years old. Jesus, they were fine. L. P., Paul Freeman and his brot",annotator_3,overlap
Sula (1973),hope,138200,138204,thematic_reference,0.8,Hope,"The rest of my stuff will be on later."" ""I should hope so. Them little old furry tails ain't going to do",annotator_3,unique
Paradise (1998),Matthew,158560,158567,thematic_reference,0.9,Matthew,nt of Pat's own house. Dovey turned left into St. Matthew Street. The moon's light glittered white fences g,annotator_3,overlap
Song of Solomon (1977),Hagar,283158,283163,character_reference,0.85,Hagar,"."" Milkman shrugged. He didn't want to talk about Hagar, but it was a way to sit Guitar down and get arou",annotator_3,overlap
Beloved (1987),Judith,441154,441160,character_reference,0.85,Judith,"Depends. What you got in mind?” ""You know Judy?"" ""Judith. I know everybody."" ""Out on Plank Road?"" ""Everybo",annotator_3,overlap
Song of Solomon (1977),Pilate,615333,615339,character_reference,0.7,Pilate,"e!"" he called. ""Pilate! That's not what he meant. Pilate! He didn't mean that. He wasn't talking about the",annotator_3,overlap
Beloved (1987),Paul,446478,446482,character_reference,0.85,Paul,"at I told you 'bout Sethe?"" A shudder ran through Paul D. A bone-cold spasm that made him clutch his kne",annotator_3,overlap
Paradise (1998),Mary,480567,480571,character_reference,0.85,Mary,"to time. And so intense were the step- pings in, Mary Magna glowed like a lamp till her very last breat",annotator_3,overlap
Song of Solomon (1977),Ruth,248657,248661,thematic_reference,0.9,Ruth,"l shops in between rickety houses came into view, Ruth pulled the cord. She stepped down and walked towa",annotator_3,unique
Sula (1973),Matthew,195575,195582,thematic_reference,0.9,Matthew,suits of the occult as the women of Greater Saint Matthew's were in the search for redeeming grace. So when,annotator_3,overlap
The Bluest Eye (1970),job,274969,274972,thematic_reference,0.9,Job,"re pretty, you know. I know. He really did a good job. Everybody's jealous. Every time I look at somebo",annotator_3,overlap
Beloved (1987),Paul,98830,98834,character_reference,0.85,Paul,"ck up the shoes. ""What might your name be?"" asked Paul D. ""Beloved,"" she said, and her voice was so low",annotator_3,overlap
Song of Solomon (1977),Hagar,166738,166743,character_reference,0.85,Hagar,angry. All this indecision about what to get for Hagar was new. At Christmases past he Coll simply chose,annotator_3,overlap
Song of Solomon (1977),Jesus,207365,207370,character_reference,0.85,Jesus,". It's over, man. No booze. How about some tea?"" ""Jesus."" ""Loose too. Bet you thought tea grew in little",annotator_3,unique
Paradise (1998),faith,594635,594640,thematic_reference,0.8,Faith,"fe's belief is a mystery.” ""Belief is mysterious; faith is mysterious. But God is not a mystery. We are.""",annotator_3,overlap
Paradise (1998),Zechariah,178994,179003,thematic_reference,0.9,Zechariah,did not hear them. Nobody saw the walking man but Zechariah and sometimes a child. Rector never saw him again,annotator_3,overlap
Paradise (1998),Luke,215894,215898,thematic_reference,0.9,Luke,"ome Cross John on the west. St. Luke became Cross Luke. The sanity of this pleased most everybody, Deek",annotator_3,overlap
Paradise (1998),grace,309358,309363,thematic_reference,0.8,Grace,", lay in the amazing shapes and substances. God's grace took: gospel in times of persecution; the exquisi",annotator_3,overlap
Jazz (1992),Joseph,167564,167570,character_reference,0.85,Joseph,"g twisted into water much too small. His name was Joseph, and even before the sun rose, when 105 it was st",annotator_3,overlap
Beloved (1987),Jesus,497662,497667,character_reference,0.85,Jesus,d tight. Vines of hair twisted all over her head. Jesus. Her smile was dazzling. Sethe feels her eyes bur,annotator_3,unique
Beloved (1987),Paul,323773,323777,character_reference,0.85,Paul,Sethe's feelings or Denver's needs when he showed Paul D the clipping. He hadn't the vaguest notion of w,annotator_3,overlap
Song of Solomon (1977),Ruth,333570,333574,thematic_reference,0.9,Ruth,"hildhood was sterile, but the knowledge Macon and Ruth had given him wrapped his memory of it in septic",annotator_3,unique
Beloved (1987),Paul,19598,19602,character_reference,0.85,Paul,s round and brown with the face of an alert doll. Paul D looked at the girl and then at Sethe who smiled,annotator_3,overlap
Paradise (1998),Zechariah,374292,374301,thematic_reference,0.9,Zechariah,"ded his days as a street sweeper. But they alone (Zechariah Morgan and Juvenal DuPres in Louisiana, Drum Blac",annotator_3,overlap
Paradise (1998),Jesus,409206,409211,character_reference,0.85,Jesus,"Christianity; they were often its obstacle. That Jesus had been freed from white religion, and he wanted",annotator_3,overlap
Song of Solomon (1977),Ruth,249729,249733,thematic_reference,0.9,Ruth,"away from the house and opened onto stone stairs. Ruth sat still, letting the anger and determination je",annotator_3,unique
Beloved (1987),Jesus,141295,141300,character_reference,0.85,Jesus,"of people is down there. Some is dead."" ""You see Jesus? Baby Suggs?"" ""I don't know. I don't know the nam",annotator_3,overlap
Song of Solomon (1977),Pilate,87746,87752,character_reference,0.85,Pilate,"d crumpled. Tears were streaming down her cheeks. Pilate's face was still as death, but alert as though wa",annotator_3,overlap
Sula (1973),John,194005,194009,thematic_reference,0.9,John,"hat she needed, as well as to order Van Van, High John the Con- queror, Little John to Chew, Devil's Sho",annotator_3,overlap
Song of Solomon (1977),Jesus,33035,33040,character_reference,0.85,Jesus,"you your baby."" ""Yes. He did. Baby name Pilate."" ""Jesus, have mercy."" ""Where you going with that piece of",annotator_3,unique
Song of Solomon (1977),hope,404423,404427,thematic_reference,0.8,Hope,"e a sad, pitiful, stupid, selfish, hateful man. I hope your little hog's gut stands you in good stead, a",annotator_3,overlap
Paradise (1998),Esther,147231,147237,thematic_reference,0.9,Esther,"ecause some young people, by snicker- ing at Miss Esther's finger memory, had insulted entire generations",annotator_3,overlap
Song of Solomon (1977),Grace,536367,536372,thematic_reference,0.8,Grace,"ne-Miss Long. Grace Long-Mr...."" ""How do you do?"" Grace held out her hand to him. ""Fine, thank you."" ""Mr.",annotator_3,overlap
Tar Baby (1981),lot,210936,210939,character_reference,0.7,Lot,"huh?” ""Why? Are you a thief?"" ""I wish I was. Be a lot easier for me if I could steal."" ""If? What do you",annotator_3,unique
Song of Solomon (1977),Pilate,620466,620472,character_reference,0.7,Pilate,"er, a spicy sugared ginger smell, enveloped them. Pilate laid the bones carefully into the small grave. Mi",annotator_3,unique
A Mercy (2008),baptism,151177,151184,thematic_reference,0.8,Baptism,"ty and allow her children, though too young for a baptism of full immersion, entrance to His sphere. But of",annotator_3,overlap
Song of Solomon (1977),Hagar,87262,87267,character_reference,0.7,Hagar,"heads of Pilate and Reba shot up. They peered at Hagar, then exchanged looks. ""Baby?"" Reba's voice was s",annotator_3,overlap
Beloved (1987),Paul,444245,444249,character_reference,0.85,Paul,"you! Tie it!"" ""That make you feel better?"" ""No."" Paul D tossed the bottle on the ground and stared at t",annotator_3,overlap
Beloved (1987),Paul,356480,356484,character_reference,0.85,Paul,"."" ""What's any of what you talking got to do with Paul D?"" ""What run him off? Tell me that."" ""I run him",annotator_3,overlap
Beloved (1987),Paul,187846,187850,character_reference,0.85,Paul,"from the ambition welling in her now: she wanted Paul D. No matter what he told and knew, she wanted hi",annotator_3,overlap
Beloved (1987),Jesus,148624,148629,character_reference,0.85,Jesus,guessed it must be bad because after that call to Jesus Amy didn't speak for a while. In the silence of a,annotator_3,unique
Tar Baby (1981),job,381556,381559,thematic_reference,0.9,Job,"nt, I guess, or maybe she didn't want to lose her job."" He kissed the other cheek. ""I always wondered w",annotator_3,overlap
Song of Solomon (1977),Ruth,246842,246846,thematic_reference,0.9,Ruth,"rs, she put her fingers to her lips in disbelief. Ruth was sixty-two years old. Lena had no idea she cou",annotator_3,overlap
Beloved (1987),Paul,70889,70893,character_reference,0.85,Paul,"ner passed. The men could have done it, even with Paul F sold. But it was like Halle said. She didn't wa",annotator_3,overlap
Song of Solomon (1977),Solomon,561698,561705,character_reference,0.85,Solomon,"he town sounded like Solomon: Shalimar, which Mr. Solomon and everybody else pronounced Shalleemone. Milkma",annotator_3,unique
Song of Solomon (1977),Ruth,251240,251244,thematic_reference,0.9,Ruth,"und and fastened on her the most sor- rowful eyes Ruth had ever seen. ""Reba's gone,"" she said, the secon",annotator_3,overlap
Paradise (1998),Jordan,18211,18217,character_reference,0.85,Jordan,"amb, pepper rice, Lil Green, ""In the Dark,"" Louis Jordan and His Tympany Five; homemade beer and groundhog",annotator_3,overlap
Tar Baby (1981),Gideon,545244,545250,character_reference,0.7,Gideon,"n it and revolted by the sibility of being freed. Gideon interrupted his questions. ""What will you do?"" po",annotator_3,overlap
Song of Solomon (1977),hope,455708,455712,thematic_reference,0.8,Hope,yard. Maybe with a headstone. A nice headstone. I hope they find me soon enough and somebody'll take pit,annotator_3,overlap
Beloved (1987),Paul,434768,434772,character_reference,0.85,Paul,"o Paul A or Halle. ""Where could he be?"" she asks. Paul D shrugs because he can't shake his head. ""You sa",annotator_3,overlap
Song of Solomon (1977),Ruth,588070,588074,thematic_reference,0.9,Ruth,began fiddling with the combination to his safe. Ruth waited. Macon dipped into the safe three separate,annotator_3,overlap
